38,38,779
38,38,780
39,1,781
39,1,782
39,3,783
39,3,784
39,5,785
39,5,786
39,7,787
39,7,788
39,9,789
39,9,790
39,11,791
39,11,792
39,13,793
39,13,794
39,15,795
39,15,796
39,17,797
39,17,798
39,19,799
39,19,800
39,21,801
39,21,802
39,23,803
39,23,804
39,25,805
39,25,806
39,27,807
39,27,808
39,29,809
39,29,810
39,31,811
39,31,812
39,33,813
39,33,814
39,35,815
39,35,816
39,37,817
39,37,818
39,39,819
39,39,820
40,0,821
40,2,822
40,2,823
40,4,824
40,4,825
40,6,826
40,6,827
40,8,828
40,8,829
40,10,830
40,10,831
40,12,832
40,12,833
40,14,834
40,14,835
40,16,836
40,16,837
40,18,838
40,18,839
40,20,840
40,20,841
40,22,842
40,22,843
40,24,844
40,24,845
40,26,846
40,26,847
40,28,848
40,28,849
40,30,850
40,30,851
40,32,852
40,32,853
40,34,854
40,34,855
40,36,856
40,36,857
40,38,858
40,38,859
40,40,860
40,40,861
41,1,862
41,1,863
41,3,864
41,3,865
41,5,866
41,5,867
41,7,868
41,7,869
41,9,870
41,9,871
41,11,872
41,11,873
41,13,874
41,13,875
41,15,876
41,15,877
41,17,878
41,17,879
41,19,880
41,19,881
41,21,882
41,21,883
41,23,884
41,23,885
41,25,886
41,25,887
41,27,888
41,27,889
41,29,890
41,29,891
41,31,892
41,31,893
41,33,894
41,33,895
41,35,896
41,35,897
41,37,898
41,37,899
41,39,900
41,39,901
41,41,902
41,41,903
42,0,904
42,2,905
42,2,906
42,4,907
42,4,908
42,6,909
42,6,910
42,8,911
42,8,912
42,10,913
42,10,914
42,12,915
42,12,916
42,14,917
42,14,918
42,16,919
42,16,920
42,18,921
42,18,922
42,20,923
42,20,924
42,22,925
42,22,926
42,24,927
42,24,928
42,26,929
42,26,930
42,28,931
42,28,932
42,30,933
42,30,934
42,32,935
42,32,936
42,34,937
42,34,938
42,36,939
42,36,940
42,38,941
42,38,942
42,40,943
42,40,944
42,42,945
42,42,946
43,1,947
43,1,948
43,3,949
43,3,950
43,5,951
43,5,952
43,7,953
43,7,954
43,9,955
43,9,956
43,11,957
43,11,958
43,13,959
43,13,960
43,15,961
43,15,962
43,17,963
43,17,964
43,19,965
43,19,966
43,21,967
43,21,968
43,23,969
43,23,970
43,25,971
43,25,972
43,27,973
43,27,974
43,29,975
43,29,976
43,31,977
43,31,978
43,33,979
43,33,980
43,35,981
43,35,982
43,37,983
43,37,984
43,39,985
43,39,986
43,41,987
43,41,988
43,43,989
43,43,990
44,0,991
44,2,992
44,2,993
44,4,994
44,4,995
44,6,996
44,6,997
44,8,998
44,8,999
44,10,1000
44,10,1001
44,12,1002
44,12,1003
44,14,1004
44,14,1005
44,16,1006
44,16,1007
44,18,1008
44,18,1009
44,20,1010
44,20,1011
44,22,1012
44,22,1013
44,24,1014
44,24,1015
44,26,1016
44,26,1017
44,28,1018
44,28,1019
44,30,1020
44,30,1021
44,32,1022
44,32,1023
44,34,1024
44,34,1025
44,36,1026
44,36,1027
44,38,1028
44,38,1029
44,40,1030
44,40,1031
44,42,1032
44,42,1033
44,44,1034
44,44,1035
45,1,1036
45,1,1037
45,3,1038
45,3,1039
45,5,1040
45,5,1041
45,7,1042
45,7,1043
45,9,1044
45,9,1045
45,11,1046
45,11,1047
45,13,1048
45,13,1049
45,15,1050
45,15,1051
45,17,1052
45,17,1053
45,19,1054
45,19,1055
45,21,1056
45,21,1057
45,23,1058
45,23,1059
45,25,1060
45,25,1061
45,27,1062
45,27,1063
45,29,1064
45,29,1065
45,31,1066
45,31,1067
45,33,1068
45,33,1069
45,35,1070
45,35,1071
45,37,1072
45,37,1073
45,39,1074
45,39,1075
45,41,1076
45,41,1077
45,43,1078
45,43,1079
45,45,1080
45,45,1081
46,0,1082
46,2,1083
46,2,1084
46,4,1085
46,4,1086
46,6,1087
46,6,1088
46,8,1089
46,8,1090
46,10,1091
46,10,1092
46,12,1093
46,12,1094
46,14,1095
46,14,1096
46,16,1097
46,16,1098
46,18,1099
46,18,1100
46,20,1101
46,20,1102
46,22,1103
46,22,1104
46,24,1105
46,24,1106
46,26,1107
46,26,1108
46,28,1109
46,28,1110
46,30,1111
46,30,1112
46,32,1113
46,32,1114
46,34,1115
46,34,1116
46,36,1117
46,36,1118
46,38,1119
46,38,1120
46,40,1121
46,40,1122
46,42,1123
46,42,1124
46,44,1125
46,44,1126
46,46,1127
46,46,1128
47,1,1129
47,1,1130
47,3,1131
47,3,1132
47,5,1133
47,5,1134
47,7,1135
47,7,1136
47,9,1137
47,9,1138
47,11,1139
47,11,1140
47,13,1141
47,13,1142
47,15,1143
47,15,1144
47,17,1145
47,17,1146
47,19,1147
47,19,1148
47,21,1149
47,21,1150
47,23,1151
47,23,1152
47,25,1153
47,25,1154
47,27,1155
47,27,1156
47,29,1157
47,29,1158
47,31,1159
47,31,1160
47,33,1161
47,33,1162
47,35,1163
47,35,1164
47,37,1165
47,37,1166
47,39,1167
47,39,1168
47,41,1169
47,41,1170
47,43,1171
47,43,1172
47,45,1173
47,45,1174
47,47,1175
47,47,1176
48,0,1177
48,2,1178
48,2,1179
48,4,1180
48,4,1181
48,6,1182
48,6,1183
48,8,1184
48,8,1185
48,10,1186
48,10,1187
48,12,1188
48,12,1189
48,14,1190
48,14,1191
48,16,1192
48,16,1193
48,18,1194
48,18,1195
48,20,1196
48,20,1197
48,22,1198
48,22,1199
48,24,1200
48,24,1201
48,26,1202
48,26,1203
48,28,1204
48,28,1205
48,30,1206
48,30,1207
48,32,1208
48,32,1209
48,34,1210
48,34,1211
48,36,1212
48,36,1213
48,38,1214
48,38,1215
48,40,1216
48,40,1217
48,42,1218
48,42,1219
48,44,1220
48,44,1221
48,46,1222
48,46,1223
48,48,1224
48,48,1225
49,1,1226
49,1,1227
49,3,1228
49,3,1229
49,5,1230
49,5,1231
49,7,1232
49,7,1233
49,9,1234
49,9,1235
49,11,1236
49,11,1237
49,13,1238
49,13,1239
49,15,1240
49,15,1241
49,17,1242
49,17,1243
49,19,1244
49,19,1245
49,21,1246
49,21,1247
49,23,1248
49,23,1249
49,25,1250
49,25,1251
49,27,1252
49,27,1253
49,29,1254
49,29,1255
49,31,1256
49,31,1257
49,33,1258
49,33,1259
49,35,1260
49,35,1261
49,37,1262
49,37,1263
49,39,1264
49,39,1265
49,41,1266
49,41,1267
49,43,1268
49,43,1269
49,45,1270
49,45,1271
49,47,1272
49,47,1273
49,49,1274
49,49,1275
50,0,1276
50,2,1277
50,2,1278
50,4,1279
50,4,1280
50,6,1281
50,6,1282
50,8,1283
50,8,1284
50,10,1285
50,10,1286
50,12,1287
50,12,1288
50,14,1289
50,14,1290
50,16,1291
50,16,1292
50,18,1293
50,18,1294
50,20,1295
50,20,1296
50,22,1297
50,22,1298
50,24,1299
50,24,1300
50,26,1301
50,26,1302
50,28,1303
50,28,1304
50,30,1305
50,30,1306
50,32,1307
50,32,1308
50,34,1309
50,34,1310
50,36,1311
50,36,1312
50,38,1313
50,38,1314
50,40,1315
50,40,1316
50,42,1317
50,42,1318
50,44,1319
50,44,1320
50,46,1321
50,46,1322
50,48,1323
50,48,1324
50,50,1325
50,50,1326
51,1,1327
51,1,1328
51,3,1329
51,3,1330
51,5,1331
51,5,1332
51,7,1333
51,7,1334
51,9,1335
51,9,1336
51,11,1337
51,11,1338
51,13,1339
51,13,1340
51,15,1341
51,15,1342
51,17,1343
51,17,1344
51,19,1345
51,19,1346
51,21,1347
51,21,1348
51,23,1349
51,23,1350
51,25,1351
51,25,1352
51,27,1353
51,27,1354
51,29,1355
51,29,1356
51,31,1357
51,31,1358
51,33,1359
51,33,1360
51,35,1361
51,35,1362
51,37,1363
51,37,1364
51,39,1365
51,39,1366
51,41,1367
51,41,1368
51,43,1369
51,43,1370
51,45,1371
51,45,1372
51,47,1373
51,47,1374
51,49,1375
51,49,1376
51,51,1377
51,51,1378
52,0,1379
52,2,1380
52,2,1381
52,4,1382
52,4,1383
52,6,1384
52,6,1385
52,8,1386
52,8,1387
52,10,1388
52,10,1389
52,12,1390
52,12,1391
52,14,1392
52,14,1393
52,16,1394
52,16,1395
52,18,1396
52,18,1397
52,20,1398
52,20,1399
52,22,1400
52,22,1401
52,24,1402
52,24,1403
52,26,1404
52,26,1405
52,28,1406
52,28,1407
52,30,1408
52,30,1409
52,32,1410
52,32,1411
52,34,1412
52,34,1413
52,36,1414
52,36,1415
52,38,1416
52,38,1417
52,40,1418
52,40,1419
52,42,1420
52,42,1421
52,44,1422
52,44,1423
52,46,1424
52,46,1425
52,48,1426
52,48,1427
52,50,1428
52,50,1429
52,52,1430
52,52,1431
53,1,1432
53,1,1433
53,3,1434
53,3,1435
53,5,1436
53,5,1437
53,7,1438
53,7,1439
53,9,1440
53,9,1441
53,11,1442
53,11,1443
53,13,1444
53,13,1445
53,15,1446
53,15,1447
53,17,1448
53,17,1449
53,19,1450
53,19,1451
53,21,1452
53,21,1453
53,23,1454
53,23,1455
53,25,1456
53,25,1457
53,27,1458
53,27,1459
53,29,1460
53,29,1461
53,31,1462
53,31,1463
53,33,1464
53,33,1465
53,35,1466
53,35,1467
53,37,1468
53,37,1469
53,39,1470
53,39,1471
53,41,1472
53,41,1473
53,43,1474
53,43,1475
53,45,1476
53,45,1477
53,47,1478
53,47,1479
53,49,1480
53,49,1481
53,51,1482
53,51,1483
53,53,1484
53,53,1485
54,0,1486
54,2,1487
54,2,1488
54,4,1489
54,4,1490
54,6,1491
54,6,1492
54,8,1493
54,8,1494
54,10,1495
54,10,1496
54,12,1497
54,12,1498
54,14,1499
54,14,1500
54,16,1501
54,16,1502
54,18,1503
54,18,1504
54,20,1505
54,20,1506
54,22,1507
54,22,1508
54,24,1509
54,24,1510
54,26,1511
54,26,1512
54,28,1513
54,28,1514
54,30,1515
54,30,1516
54,32,1517
54,32,1518
54,34,1519
54,34,1520
54,36,1521
54,36,1522
54,38,1523
54,38,1524
54,40,1525
54,40,1526
54,42,1527
54,42,1528
54,44,1529
54,44,1530
54,46,1531
54,46,1532
54,48,1533
54,48,1534
54,50,1535
54,50,1536
54,52,1537
54,52,1538
54,54,1539
54,54,1540
55,1,1541
55,1,1542
55,3,1543
55,3,1544
55,5,1545
55,5,1546
55,7,1547
55,7,1548
55,9,1549
55,9,1550
55,11,1551
55,11,1552
55,13,1553
55,13,1554
55,15,1555
55,15,1556
55,17,1557
55,17,1558
55,19,1559
55,19,1560
55,21,1561
55,21,1562
55,23,1563
55,23,1564
55,25,1565
55,25,1566
55,27,1567
55,27,1568
55,29,1569
55,29,1570
55,31,1571
55,31,1572
55,33,1573
55,33,1574
55,35,1575
55,35,1576
55,37,1577
55,37,1578
55,39,1579
55,39,1580
55,41,1581
55,41,1582
55,43,1583
55,43,1584
55,45,1585
55,45,1586
55,47,1587
55,47,1588
55,49,1589
55,49,1590
55,51,1591
55,51,1592
55,53,1593
55,53,1594
55,55,1595
55,55,1596
56,0,1597
56,2,1598
56,2,1599
56,4,1600
56,4,1601
56,6,1602
56,6,1603
56,8,1604
56,8,1605
56,10,1606
56,10,1607
56,12,1608
56,12,1609
56,14,1610
56,14,1611
56,16,1612
56,16,1613
56,18,1614
56,18,1615
56,20,1616
56,20,1617
56,22,1618
56,22,1619
56,24,1620
56,24,1621
56,26,1622
56,26,1623
56,28,1624
56,28,1625
56,30,1626
56,30,1627
56,32,1628
56,32,1629
56,34,1630
56,34,1631
56,36,1632
56,36,1633
56,38,1634
56,38,1635
56,40,1636
56,40,1637
56,42,1638
56,42,1639
56,44,1640
56,44,1641
56,46,1642
56,46,1643
56,48,1644
56,48,1645
56,50,1646
56,50,1647
56,52,1648
56,52,1649
56,54,1650
56,54,1651
56,56,1652
56,56,1653
57,1,1654
57,1,1655
57,3,1656
57,3,1657
57,5,1658
57,5,1659
57,7,1660
57,7,1661
57,9,1662
57,9,1663
57,11,1664
57,11,1665
57,13,1666
57,13,1667
57,15,1668
57,15,1669
57,17,1670
57,17,1671
57,19,1672
57,19,1673
57,21,1674
57,21,1675
57,23,1676
57,23,1677
57,25,1678
57,25,1679
57,27,1680
57,27,1681
57,29,1682
57,29,1683
57,31,1684
57,31,1685
57,33,1686
57,33,1687
57,35,1688
57,35,1689
57,37,1690
57,37,1691
57,39,1692
57,39,1693
57,41,1694
57,41,1695
57,43,1696
57,43,1697
57,45,1698
57,45,1699
57,47,1700
57,47,1701
57,49,1702
57,49,1703
57,51,1704
57,51,1705
57,53,1706
57,53,1707
57,55,1708
57,55,1709
57,57,1710
57,57,1711
58,0,1712
58,2,1713
58,2,1714
58,4,1715
58,4,1716
58,6,1717
58,6,1718
58,8,1719
58,8,1720
58,10,1721
58,10,1722
58,12,1723
58,12,1724
58,14,1725
58,14,1726
58,16,1727
58,16,1728
58,18,1729
58,18,1730
58,20,1731
58,20,1732
58,22,1733
58,22,1734
58,24,1735
58,24,1736
58,26,1737
58,26,1738
58,28,1739
58,28,1740
58,30,1741
58,30,1742
58,32,1743
58,32,1744
58,34,1745
58,34,1746
58,36,1747
58,36,1748
58,38,1749
58,38,1750
58,40,1751
58,40,1752
58,42,1753
58,42,1754
58,44,1755
58,44,1756
58,46,1757
58,46,1758
58,48,1759
58,48,1760
58,50,1761
58,50,1762
58,52,1763
58,52,1764
58,54,1765
58,54,1766
58,56,1767
58,56,1768
58,58,1769
58,58,1770
59,1,1771
59,1,1772
59,3,1773
59,3,1774
59,5,1775
59,5,1776
59,7,1777
59,7,1778
59,9,1779
59,9,1780
59,11,1781
59,11,1782
59,13,1783
59,13,1784
59,15,1785
59,15,1786
59,17,1787
59,17,1788
59,19,1789
59,19,1790
59,21,1791
59,21,1792
59,23,1793
59,23,1794
59,25,1795
59,25,1796
59,27,1797
59,27,1798
59,29,1799
59,29,1800
59,31,1801
59,31,1802
59,33,1803
59,33,1804
59,35,1805
59,35,1806
59,37,1807
59,37,1808
59,39,1809
59,39,1810
59,41,1811
59,41,1812
59,43,1813
59,43,1814
59,45,1815
59,45,1816
59,47,1817
59,47,1818
59,49,1819
59,49,1820
59,51,1821
59,51,1822
59,53,1823
59,53,1824
59,55,1825
59,55,1826
59,57,1827
59,57,1828
59,59,1829
59,59,1830
60,0,1831
60,2,1832
60,2,1833
60,4,1834
60,4,1835
60,6,1836
60,6,1837
60,8,1838
60,8,1839
60,10,1840
60,10,1841
60,12,1842
60,12,1843
60,14,1844
60,14,1845
60,16,1846
60,16,1847
60,18,1848
60,18,1849
60,20,1850
60,20,1851
60,22,1852
60,22,1853
60,24,1854
60,24,1855
60,26,1856
60,26,1857
60,28,1858
60,28,1859
60,30,1860
60,30,1861
60,32,1862
60,32,1863
60,34,1864
60,34,1865
60,36,1866
60,36,1867
60,38,1868
60,38,1869
60,40,1870
60,40,1871
60,42,1872
60,42,1873
60,44,1874
60,44,1875
60,46,1876
60,46,1877
60,48,1878
60,48,1879
60,50,1880
60,50,1881
60,52,1882
60,52,1883
60,54,1884
60,54,1885
60,56,1886
60,56,1887
60,58,1888
60,58,1889
60,60,1890
60,60,1891
61,1,1892
61,1,1893
61,3,1894
61,3,1895
61,5,1896
61,5,1897
61,7,1898
61,7,1899
61,9,1900
61,9,1901
61,11,1902
61,11,1903
61,13,1904
61,13,1905
61,15,1906
61,15,1907
61,17,1908
61,17,1909
61,19,1910
61,19,1911
61,21,1912
61,21,1913
61,23,1914
61,23,1915
61,25,1916
61,25,1917
61,27,1918
61,27,1919
61,29,1920
61,29,1921
61,31,1922
61,31,1923
61,33,1924
61,33,1925
61,35,1926
61,35,1927
61,37,1928
61,37,1929
61,39,1930
61,39,1931
61,41,1932
61,41,1933
61,43,1934
61,43,1935
61,45,1936
61,45,1937
61,47,1938
61,47,1939
61,49,1940
61,49,1941
61,51,1942
61,51,1943
61,53,1944
61,53,1945
61,55,1946
61,55,1947
61,57,1948
61,57,1949
61,59,1950
61,59,1951
61,61,1952
61,61,1953
62,0,1954
62,2,1955
62,2,1956
62,4,1957
62,4,1958
62,6,1959
62,6,1960
62,8,1961
62,8,1962
62,10,1963
62,10,1964
62,12,1965
62,12,1966
62,14,1967
62,14,1968
62,16,1969
62,16,1970
62,18,1971
62,18,1972
62,20,1973
62,20,1974
62,22,1975
62,22,1976
62,24,1977
62,24,1978
62,26,1979
62,26,1980
62,28,1981
62,28,1982
62,30,1983
62,30,1984
62,32,1985
62,32,1986
62,34,1987
62,34,1988
62,36,1989
62,36,1990
62,38,1991
62,38,1992
62,40,1993
62,40,1994
62,42,1995
62,42,1996
62,44,1997
62,44,1998
62,46,1999
62,46,2000
62,48,2001
62,48,2002
62,50,2003
62,50,2004
62,52,2005
62,52,2006
62,54,2007
62,54,2008
62,56,2009
62,56,2010
62,58,2011
62,58,2012
62,60,2013
62,60,2014
62,62,2015
62,62,2016
63,1,2017
63,1,2018
63,3,2019
63,3,2020
63,5,2021
63,5,2022
63,7,2023
63,7,2024
63,9,2025
63,9,2026
63,11,2027
63,11,2028
63,13,2029
63,13,2030
63,15,2031
63,15,2032
63,17,2033
63,17,2034
63,19,2035
63,19,2036
63,21,2037
63,21,2038
63,23,2039
63,23,2040
63,25,2041
63,25,2042
63,27,2043
63,27,2044
63,29,2045
63,29,2046
63,31,2047
63,31,2048
63,33,2049
63,33,2050
63,35,2051
63,35,2052
63,37,2053
63,37,2054
63,39,2055
63,39,2056
63,41,2057
63,41,2058
63,43,2059
63,43,2060
63,45,2061
63,45,2062
63,47,2063
63,47,2064
63,49,2065
63,49,2066
63,51,2067
63,51,2068
63,53,2069
63,53,2070
63,55,2071
63,55,2072
63,57,2073
63,57,2074
63,59,2075
63,59,2076
63,61,2077
63,61,2078
63,63,2079
63,63,2080
64,0,2081
64,2,2082
64,2,2083
64,4,2084
64,4,2085
64,6,2086
64,6,2087
64,8,2088
64,8,2089
64,10,2090
64,10,2091
64,12,2092
64,12,2093
64,14,2094
64,14,2095
64,16,2096
64,16,2097
64,18,2098
64,18,2099
64,20,2100
64,20,2101
64,22,2102
64,22,2103
64,24,2104
64,24,2105
64,26,2106
64,26,2107
64,28,2108
64,28,2109
64,30,2110
64,30,2111
64,32,2112
64,32,2113
64,34,2114
64,34,2115
64,36,2116
64,36,2117
64,38,2118
64,38,2119
64,40,2120
64,40,2121
64,42,2122
64,42,2123
64,44,2124
64,44,2125
64,46,2126
64,46,2127
64,48,2128
64,48,2129
64,50,2130
64,50,2131
64,52,2132
64,52,2133
64,54,2134
64,54,2135
64,56,2136
64,56,2137
64,58,2138
64,58,2139
64,60,2140
64,60,2141
64,62,2142
